id,name,rate_country_id:id
external_rate_city_Tablat_Algeria,Tablat,rate_card.external_rate_country_Algeria
external_rate_city_Babar_Algeria,Babar,rate_card.external_rate_country_Algeria
external_rate_city_Isser_Algeria,Isser,rate_card.external_rate_country_Algeria
external_rate_city_Sfizef_Algeria,Sfizef,rate_card.external_rate_country_Algeria
external_rate_city_Bordj_el_Bahri_Algeria,Bordj el Bahri,rate_card.external_rate_country_Algeria
external_rate_city_Theniet_el_Had_Algeria,Theniet el Had,rate_card.external_rate_country_Algeria
external_rate_city_Ouled_Fayet_Algeria,Ouled Fayet,rate_card.external_rate_country_Algeria
external_rate_city_Taougrite_Algeria,Taougrite,rate_card.external_rate_country_Algeria
external_rate_city_Ouled_Slama_Tahta_Algeria,Ouled Slama Tahta,rate_card.external_rate_country_Algeria
external_rate_city_Tazoult-Lambese_Algeria,Tazoult-Lambese,rate_card.external_rate_country_Algeria
external_rate_city_El_Abadia_Algeria,El Abadia,rate_card.external_rate_country_Algeria
external_rate_city_Barbacha_Algeria,Barbacha,rate_card.external_rate_country_Algeria
external_rate_city_Bouguirat_Algeria,Bouguirat,rate_card.external_rate_country_Algeria
external_rate_city_Feidh_el_Botma_Algeria,Feidh el Botma,rate_card.external_rate_country_Algeria
external_rate_city_Birine_Algeria,Birine,rate_card.external_rate_country_Algeria
external_rate_city_Dar_Chioukh_Algeria,Dar Chioukh,rate_card.external_rate_country_Algeria
external_rate_city_Sidi_Akkacha_Algeria,Sidi Akkacha,rate_card.external_rate_country_Algeria
external_rate_city_Zeboudja_Algeria,Zeboudja,rate_card.external_rate_country_Algeria
external_rate_city_Hennaya_Algeria,Hennaya,rate_card.external_rate_country_Algeria
external_rate_city_Zemmouri_Algeria,Zemmouri,rate_card.external_rate_country_Algeria
external_rate_city_Ouled_Mimoun_Algeria,Ouled Mimoun,rate_card.external_rate_country_Algeria
external_rate_city_Kaous_Algeria,Kaous,rate_card.external_rate_country_Algeria
external_rate_city_Ouled_Rahmoun_Algeria,Ouled Rahmoun,rate_card.external_rate_country_Algeria
external_rate_city_Misserghin_Algeria,Misserghin,rate_card.external_rate_country_Algeria
external_rate_city_Chellalat_el_Adhaouara_Algeria,Chellalat el Adhaouara,rate_card.external_rate_country_Algeria
external_rate_city_El_Hadjar_Algeria,El Hadjar,rate_card.external_rate_country_Algeria
external_rate_city_Foughala_Algeria,Foughala,rate_card.external_rate_country_Algeria
external_rate_city_El_Tarf_Algeria,El Tarf,rate_card.external_rate_country_Algeria
external_rate_city_Menaceur_Algeria,Menaceur,rate_card.external_rate_country_Algeria
external_rate_city_Rouached_Algeria,Rouached,rate_card.external_rate_country_Algeria
external_rate_city_Tipasa_Algeria,Tipasa,rate_card.external_rate_country_Algeria
external_rate_city_Chekfa_Algeria,Chekfa,rate_card.external_rate_country_Algeria
external_rate_city_Debila_Algeria,Debila,rate_card.external_rate_country_Algeria
external_rate_city_El_Karimia_Algeria,El Karimia,rate_card.external_rate_country_Algeria
external_rate_city_Telagh_Algeria,Telagh,rate_card.external_rate_country_Algeria
external_rate_city_Ain_Kechera_Algeria,Ain Kechera,rate_card.external_rate_country_Algeria
external_rate_city_'Ain_Boucif_Algeria,'Ain Boucif,rate_card.external_rate_country_Algeria
external_rate_city_Tadjmout_Algeria,Tadjmout,rate_card.external_rate_country_Algeria
external_rate_city_Mekla_Algeria,Mekla,rate_card.external_rate_country_Algeria
external_rate_city_Freha_Algeria,Freha,rate_card.external_rate_country_Algeria
external_rate_city_Douar_Bou_Tlelis_Algeria,Douar Bou Tlelis,rate_card.external_rate_country_Algeria
external_rate_city_Ksar_el_Hirane_Algeria,Ksar el Hirane,rate_card.external_rate_country_Algeria
external_rate_city_Beni_Amrane_Algeria,Beni Amrane,rate_card.external_rate_country_Algeria
external_rate_city_Berhoum_Algeria,Berhoum,rate_card.external_rate_country_Algeria
external_rate_city_Khelil_Algeria,Khelil,rate_card.external_rate_country_Algeria
external_rate_city_Oued_el_Djemaa_Algeria,Oued el Djemaa,rate_card.external_rate_country_Algeria
external_rate_city_Beni_Rached_Algeria,Beni Rached,rate_card.external_rate_country_Algeria
external_rate_city_Makouda_Algeria,Makouda,rate_card.external_rate_country_Algeria
external_rate_city_Bordj_Ghdir_Algeria,Bordj Ghdir,rate_card.external_rate_country_Algeria
external_rate_city_Tadmait_Algeria,Tadmait,rate_card.external_rate_country_Algeria
external_rate_city_Amoucha_Algeria,Amoucha,rate_card.external_rate_country_Algeria
external_rate_city_Bouzeghaia_Algeria,Bouzeghaia,rate_card.external_rate_country_Algeria
external_rate_city_El_Amria_Algeria,El Amria,rate_card.external_rate_country_Algeria
external_rate_city_Naciria_Algeria,Naciria,rate_card.external_rate_country_Algeria
external_rate_city_Mechta_Ouled_Oulha_Algeria,Mechta Ouled Oulha,rate_card.external_rate_country_Algeria
external_rate_city_Kadiria_Algeria,Kadiria,rate_card.external_rate_country_Algeria
external_rate_city_Had_Sahary_Algeria,Had Sahary,rate_card.external_rate_country_Algeria
external_rate_city_Souahlia_Algeria,Souahlia,rate_card.external_rate_country_Algeria
external_rate_city_Kheiredine_Algeria,Kheiredine,rate_card.external_rate_country_Algeria
external_rate_city_Ghriss_Algeria,Ghriss,rate_card.external_rate_country_Algeria
external_rate_city_Bourkika_Algeria,Bourkika,rate_card.external_rate_country_Algeria
external_rate_city_Djinet_Algeria,Djinet,rate_card.external_rate_country_Algeria
external_rate_city_Robbah_Algeria,Robbah,rate_card.external_rate_country_Algeria
external_rate_city_Sayada_Algeria,Sayada,rate_card.external_rate_country_Algeria
external_rate_city_Hassi_Maameche_Algeria,Hassi Maameche,rate_card.external_rate_country_Algeria
external_rate_city_Sidi_Amrane_Algeria,Sidi Amrane,rate_card.external_rate_country_Algeria
external_rate_city_Sirat_Algeria,Sirat,rate_card.external_rate_country_Algeria
external_rate_city_M'Chedallah_Algeria,M'Chedallah,rate_card.external_rate_country_Algeria
external_rate_city_Beni_Douala_Algeria,Beni Douala,rate_card.external_rate_country_Algeria
external_rate_city_Chebli_Algeria,Chebli,rate_card.external_rate_country_Algeria
external_rate_city_Beni_Mered_Algeria,Beni Mered,rate_card.external_rate_country_Algeria
external_rate_city_Thenia_Algeria,Thenia,rate_card.external_rate_country_Algeria
external_rate_city_Lioua_Algeria,Lioua,rate_card.external_rate_country_Algeria
external_rate_city_Oum_Drou_Algeria,Oum Drou,rate_card.external_rate_country_Algeria
external_rate_city_Mansourah_Algeria,Mansourah,rate_card.external_rate_country_Algeria
external_rate_city_Oued_el_Aneb_Algeria,Oued el Aneb,rate_card.external_rate_country_Algeria
external_rate_city_Tizi-n-Bechar_Algeria,Tizi-n-Bechar,rate_card.external_rate_country_Algeria
external_rate_city_Sidi_Lahssen_Algeria,Sidi Lahssen,rate_card.external_rate_country_Algeria
external_rate_city_Bordj_Bounaama_Algeria,Bordj Bounaama,rate_card.external_rate_country_Algeria
external_rate_city_Beni_Haoua_Algeria,Beni Haoua,rate_card.external_rate_country_Algeria
external_rate_city_El_Hammadia_Algeria,El Hammadia,rate_card.external_rate_country_Algeria
external_rate_city_Sour_Algeria,Sour,rate_card.external_rate_country_Algeria
external_rate_city_Aomar_Algeria,Aomar,rate_card.external_rate_country_Algeria
external_rate_city_'Ain_el_Bell_Algeria,'Ain el Bell,rate_card.external_rate_country_Algeria
external_rate_city_Reggane_Algeria,Reggane,rate_card.external_rate_country_Algeria
external_rate_city_'Ain_el_Hammam_Algeria,'Ain el Hammam,rate_card.external_rate_country_Algeria
external_rate_city_Tala_Yfassene_Algeria,Tala Yfassene,rate_card.external_rate_country_Algeria
external_rate_city_Taibet_Algeria,Taibet,rate_card.external_rate_country_Algeria
external_rate_city_Abou_el_Hassan_Algeria,Abou el Hassan,rate_card.external_rate_country_Algeria
external_rate_city_El_Ancer_Algeria,El Ancer,rate_card.external_rate_country_Algeria
external_rate_city_Temacine_Algeria,Temacine,rate_card.external_rate_country_Algeria
external_rate_city_Mesra_Algeria,Mesra,rate_card.external_rate_country_Algeria
external_rate_city_Sidi_Merouane_Algeria,Sidi Merouane,rate_card.external_rate_country_Algeria
external_rate_city_'Ain_Mabed_Algeria,'Ain Mabed,rate_card.external_rate_country_Algeria
external_rate_city_Merad_Algeria,Merad,rate_card.external_rate_country_Algeria
external_rate_city_Rechaiga_Algeria,Rechaiga,rate_card.external_rate_country_Algeria
external_rate_city_Bir_Kasdali_Algeria,Bir Kasdali,rate_card.external_rate_country_Algeria
external_rate_city_Arbaoun_Algeria,Arbaoun,rate_card.external_rate_country_Algeria
external_rate_city_Charef_Algeria,Charef,rate_card.external_rate_country_Algeria
external_rate_city_Arbatache_Algeria,Arbatache,rate_card.external_rate_country_Algeria
external_rate_city_Oued_el_Abtal_Algeria,Oued el Abtal,rate_card.external_rate_country_Algeria
external_rate_city_Tirmitine_Algeria,Tirmitine,rate_card.external_rate_country_Algeria
external_rate_city_El_Malah_Algeria,El Malah,rate_card.external_rate_country_Algeria
external_rate_city_Zahana_Algeria,Zahana,rate_card.external_rate_country_Algeria
external_rate_city_Ben_'Aknoun_Algeria,Ben 'Aknoun,rate_card.external_rate_country_Algeria
external_rate_city_Medjedel_Algeria,Medjedel,rate_card.external_rate_country_Algeria
external_rate_city_Timoktene_Algeria,Timoktene,rate_card.external_rate_country_Algeria
external_rate_city_Bougtob_Algeria,Bougtob,rate_card.external_rate_country_Algeria
external_rate_city_Bettioua_Algeria,Bettioua,rate_card.external_rate_country_Algeria
external_rate_city_El_Achir_Algeria,El Achir,rate_card.external_rate_country_Algeria
external_rate_city_Maoussa_Algeria,Maoussa,rate_card.external_rate_country_Algeria
external_rate_city_Ben_Daoud_Algeria,Ben Daoud,rate_card.external_rate_country_Algeria
external_rate_city_El_Bordj_Algeria,El Bordj,rate_card.external_rate_country_Algeria
external_rate_city_Sidi_Kada_Algeria,Sidi Kada,rate_card.external_rate_country_Algeria
external_rate_city_Herenfa_Algeria,Herenfa,rate_card.external_rate_country_Algeria
external_rate_city_Beni_Fouda_Algeria,Beni Fouda,rate_card.external_rate_country_Algeria
external_rate_city_El_Omaria_Algeria,El Omaria,rate_card.external_rate_country_Algeria
external_rate_city_Fornaka_Algeria,Fornaka,rate_card.external_rate_country_Algeria
external_rate_city_Sigus_Algeria,Sigus,rate_card.external_rate_country_Algeria
external_rate_city_Oued_el_Kheir_Algeria,Oued el Kheir,rate_card.external_rate_country_Algeria
external_rate_city_Ain_Zaouia_Algeria,Ain Zaouia,rate_card.external_rate_country_Algeria
external_rate_city_El_Kouif_Algeria,El Kouif,rate_card.external_rate_country_Algeria
external_rate_city_Illizi_Algeria,Illizi,rate_card.external_rate_country_Algeria
external_rate_city_Souaflia_Algeria,Souaflia,rate_card.external_rate_country_Algeria
external_rate_city_Tizi_Rached_Algeria,Tizi Rached,rate_card.external_rate_country_Algeria
external_rate_city_Damous_Algeria,Damous,rate_card.external_rate_country_Algeria
external_rate_city_Bou_Hanifia_el_Hamamat_Algeria,Bou Hanifia el Hamamat,rate_card.external_rate_country_Algeria
external_rate_city_Mers_el_Kebir_Algeria,Mers el Kebir,rate_card.external_rate_country_Algeria
external_rate_city_Sidi_Daoud_Algeria,Sidi Daoud,rate_card.external_rate_country_Algeria
external_rate_city_Ighram_Algeria,Ighram,rate_card.external_rate_country_Algeria
external_rate_city_Azeffoun_Algeria,Azeffoun,rate_card.external_rate_country_Algeria
external_rate_city_Ain_Feka_Algeria,Ain Feka,rate_card.external_rate_country_Algeria
external_rate_city_'Ain_Abessa_Algeria,'Ain Abessa,rate_card.external_rate_country_Algeria
external_rate_city_Djouab_Algeria,Djouab,rate_card.external_rate_country_Algeria
external_rate_city_N'Goussa_Algeria,N'Goussa,rate_card.external_rate_country_Algeria
external_rate_city_Tichi_Algeria,Tichi,rate_card.external_rate_country_Algeria
external_rate_city_Bordj_Mokhtar_Algeria,Bordj Mokhtar,rate_card.external_rate_country_Algeria
external_rate_city_Bou_Hadjar_Algeria,Bou Hadjar,rate_card.external_rate_country_Algeria
external_rate_city_Ouled_Chebel_Algeria,Ouled Chebel,rate_card.external_rate_country_Algeria
external_rate_city_Berriche_Algeria,Berriche,rate_card.external_rate_country_Algeria
external_rate_city_Naama_Algeria,Naama,rate_card.external_rate_country_Algeria
external_rate_city_Chorfa_Algeria,Chorfa,rate_card.external_rate_country_Algeria
external_rate_city_'Ain_Babouche_Algeria,'Ain Babouche,rate_card.external_rate_country_Algeria
external_rate_city_Medjana_Algeria,Medjana,rate_card.external_rate_country_Algeria
external_rate_city_El_Ach_Algeria,El Ach,rate_card.external_rate_country_Algeria
external_rate_city_Mecheraa_Asfa_Algeria,Mecheraa Asfa,rate_card.external_rate_country_Algeria
external_rate_city_Ouamri_Algeria,Ouamri,rate_card.external_rate_country_Algeria
external_rate_city_Baghlia_Algeria,Baghlia,rate_card.external_rate_country_Algeria
external_rate_city_Hammam_M'Bails_Algeria,Hammam M'Bails,rate_card.external_rate_country_Algeria
external_rate_city_Hadjadj_Algeria,Hadjadj,rate_card.external_rate_country_Algeria
external_rate_city_Ouadhia_Algeria,Ouadhia,rate_card.external_rate_country_Algeria
external_rate_city_'Ain_el_Arbaa_Algeria,'Ain el Arbaa,rate_card.external_rate_country_Algeria
external_rate_city_Boudjima_Algeria,Boudjima,rate_card.external_rate_country_Algeria
external_rate_city_Mouiat_Ouennsa_Algeria,Mouiat Ouennsa,rate_card.external_rate_country_Algeria
external_rate_city_Souagui_Algeria,Souagui,rate_card.external_rate_country_Algeria
external_rate_city_Ebn_Ziad_Algeria,Ebn Ziad,rate_card.external_rate_country_Algeria
external_rate_city_Ain_el_Hadid_Algeria,Ain el Hadid,rate_card.external_rate_country_Algeria
external_rate_city_Tizi-n-Tleta_Algeria,Tizi-n-Tleta,rate_card.external_rate_country_Algeria
external_rate_city_Guerouma_Algeria,Guerouma,rate_card.external_rate_country_Algeria
external_rate_city_Medrissa_Algeria,Medrissa,rate_card.external_rate_country_Algeria
external_rate_city_Sidi_Ghiles_Algeria,Sidi Ghiles,rate_card.external_rate_country_Algeria
external_rate_city_Chemini_Algeria,Chemini,rate_card.external_rate_country_Algeria
external_rate_city_Boumahra_Ahmed_Algeria,Boumahra Ahmed,rate_card.external_rate_country_Algeria
external_rate_city_Es_Sebt_Algeria,Es Sebt,rate_card.external_rate_country_Algeria
external_rate_city_Melouza_Algeria,Melouza,rate_card.external_rate_country_Algeria
external_rate_city_Mazagran_Algeria,Mazagran,rate_card.external_rate_country_Algeria
external_rate_city_Belkheir_Algeria,Belkheir,rate_card.external_rate_country_Algeria
external_rate_city_Bouchegouf_Algeria,Bouchegouf,rate_card.external_rate_country_Algeria
external_rate_city_Texenna_Algeria,Texenna,rate_card.external_rate_country_Algeria
external_rate_city_El_Hadjira_Algeria,El Hadjira,rate_card.external_rate_country_Algeria
external_rate_city_Tsabit_Algeria,Tsabit,rate_card.external_rate_country_Algeria
external_rate_city_Harchoune_Algeria,Harchoune,rate_card.external_rate_country_Algeria
external_rate_city_Oulad_Dahmane_Algeria,Oulad Dahmane,rate_card.external_rate_country_Algeria
external_rate_city_El_Ateuf_Algeria,El Ateuf,rate_card.external_rate_country_Algeria
external_rate_city_Labiod_Medjadja_Algeria,Labiod Medjadja,rate_card.external_rate_country_Algeria
external_rate_city_Chaabat_el_Leham_Algeria,Chaabat el Leham,rate_card.external_rate_country_Algeria
external_rate_city_Bellaa_Algeria,Bellaa,rate_card.external_rate_country_Algeria
external_rate_city_Djanet_Algeria,Djanet,rate_card.external_rate_country_Algeria
external_rate_city_Djebahia_Algeria,Djebahia,rate_card.external_rate_country_Algeria
external_rate_city_Benfreha_Algeria,Benfreha,rate_card.external_rate_country_Algeria
external_rate_city_Adekar_Kebouche_Algeria,Adekar Kebouche,rate_card.external_rate_country_Algeria
external_rate_city_Blidet_Amor_Algeria,Blidet Amor,rate_card.external_rate_country_Algeria
external_rate_city_Ain_Nouissy_Algeria,Ain Nouissy,rate_card.external_rate_country_Algeria
external_rate_city_Ouled_Sidi_Brahim_Algeria,Ouled Sidi Brahim,rate_card.external_rate_country_Algeria
external_rate_city_Ahmed_Rachedi_Algeria,Ahmed Rachedi,rate_card.external_rate_country_Algeria
external_rate_city_Ait_Yaich_Algeria,Ait Yaich,rate_card.external_rate_country_Algeria
external_rate_city_Iflissen_Algeria,Iflissen,rate_card.external_rate_country_Algeria
external_rate_city_Mnagueur_Algeria,Mnagueur,rate_card.external_rate_country_Algeria
external_rate_city_Mers_el_Hadjad_Algeria,Mers el Hadjad,rate_card.external_rate_country_Algeria
external_rate_city_Bougzoul_Algeria,Bougzoul,rate_card.external_rate_country_Algeria
external_rate_city_Sidi_Ben_Adda_Algeria,Sidi Ben Adda,rate_card.external_rate_country_Algeria
external_rate_city_Moudjbara_Algeria,Moudjbara,rate_card.external_rate_country_Algeria
external_rate_city_Khadra_Algeria,Khadra,rate_card.external_rate_country_Algeria
external_rate_city_Selmana_Algeria,Selmana,rate_card.external_rate_country_Algeria
external_rate_city_Takerbouzt_Algeria,Takerbouzt,rate_card.external_rate_country_Algeria
